Date,Close,High,Low,Open,Volume,Ticker
,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS,
2024-05-16,1368.3070068359375,1370.566593499511,1343.4989036055658,1350.0421774524657,9249145,INFY.NS
2024-05-17,1359.78662109375,1371.7434327729238,1355.0320766083944,1371.7434327729238,7542860,INFY.NS
2024-05-21,1350.23046875,1360.1630645795747,1344.8169310704366,1346.323283787107,6752663,INFY.NS
2024-05-22,1369.6722412109375,1374.5207963720839,1344.4404006067602,1345.1465142625411,7173285,INFY.NS
2024-05-23,1386.2423095703125,1391.6558474322132,1365.153026044568,1369.5779588477037,8641428,INFY.NS
2024-05-24,1379.369384765625,1389.1608498646779,1374.5678351761637,1382.3350849297278,5277938,INFY.NS
2024-05-27,1385.253662109375,1393.0209118473929,1374.8032036291474,1385.7244045177397,5821844,INFY.NS
2024-05-28,1381.20556640625,1389.6318108875016,1374.8505428808498,1389.1610684041386,6186922,INFY.NS
2024-05-29,1366.0474853515625,1379.7461367746178,1365.1531206572472,1379.6520112690093,7401634,INFY.NS
2024-05-30,1343.9224853515625,1365.011768697552,1338.3678167520543,1358.3743695494225,9663150,INFY.NS
2024-05-31,1351.076904296875,1379.7424895610318,1344.4506597427837,1353.8618612517012,37113815,INFY.NS
2024-06-03,1350.11669921875,1382.8636553906256,1348.2920640058599,1382.8636553906256,10589244,INFY.NS
2024-06-04,1338.3526611328125,1358.8555105856897,1304.4532506211224,1353.09357909204,13736134,INFY.NS
2024-06-05,1373.3563232421875,1380.9428896837226,1344.594729280313,1344.594729280313,9233424,INFY.NS
2024-06-06,1413.833984375,1415.8026912541518,1380.4627967662166,1387.6171483700416,12660930,INFY.NS
2024-06-07,1472.749755859375,1478.607696455328,1418.6356360706318,1422.2368434730788,24075302,INFY.NS
2024-06-10,1440.242919921875,1469.1006429210506,1437.8901779119085,1464.7791939197848,6810606,INFY.NS
2024-06-11,1436.4014892578125,1446.6768867495505,1434.67286293827,1440.530920339611,4853054,INFY.NS
2024-06-12,1426.2701416015625,1448.8857708643502,1423.9173996680136,1447.205207418443,9564320,INFY.NS
2024-06-13,1434.6729736328125,1445.2845783914581,1430.2555159747842,1435.6813586014816,7307565,INFY.NS
2024-06-14,1429.8233642578125,1444.0360586769375,1427.0864701658527,1444.0360586769375,4237727,INFY.NS
2024-06-18,1438.7542724609375,1447.2051523581276,1436.0654413858667,1437.6019330325926,5420939,INFY.NS
2024-06-19,1451.382568359375,1455.5119996711499,1437.3138282236787,1445.2845473689924,5493456,INFY.NS
2024-06-20,1455.2718505859375,1457.2885031581282,1439.618556511379,1456.1361637531038,7927010,INFY.NS
2024-06-21,1471.885498046875,1495.94161129154,1463.2425999556383,1483.6975056622882,17301941,INFY.NS
2024-06-24,1466.5556640625,1468.428244941943,1455.271881344855,1464.0588504809766,5564989,INFY.NS
