Date,Close,High,Low,Open,Volume,Ticker
,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,
2020-01-02,67.87303161621094,67.87303161621094,66.77262930429765,66.86784303993142,27278000,GOOGL
2020-01-03,67.51795959472656,68.12445054033702,66.81378055903824,66.84750602902096,23408000,GOOGL
2020-01-06,69.31758880615234,69.34287723228258,66.99627473144326,67.02751070483214,46768000,GOOGL
2020-01-07,69.1836929321289,69.59975639798446,69.00765007438353,69.44900196622598,34330000,GOOGL
2020-01-08,69.67611694335938,70.01382561620636,69.06070474612332,69.16930422792255,35314000,GOOGL
2020-01-09,70.40758514404297,70.84843766453115,69.93250773983897,70.51370271406968,33200000,GOOGL
2020-01-10,70.86231994628906,71.15887253591534,70.39816153236073,70.88761594044897,26258000,GOOGL
2020-01-13,71.41128540039062,71.48318564833806,70.68429232295442,71.17423856104631,30730000,GOOGL
2020-01-14,70.94316101074219,71.54022369151787,70.80331039967703,71.40980138157744,26076000,GOOGL
2020-01-15,71.37012481689453,71.44847959482189,70.99621627063644,71.06365964443332,21550000,GOOGL
2020-01-16,71.91363525390625,71.94041435124791,71.40979626083083,71.68006159560105,26080000,GOOGL
2020-01-17,73.3696060180664,73.42068229124506,72.23052189077428,72.52756636187075,52424000,GOOGL
2020-01-21,73.50498962402344,73.88336264250772,72.90791936171401,73.34381561207009,48930000,GOOGL
2020-01-22,73.58531188964844,74.41396566579424,73.5253143022731,73.87591692725086,28458000,GOOGL
2020-01-23,73.62598419189453,74.06287927041319,73.40927702930324,73.7678173234847,26650000,GOOGL
2020-01-24,72.70756530761719,74.09757360680229,72.55928524517289,74.02913898316754,29786000,GOOGL
2020-01-27,70.99969482421875,71.2402073113937,70.3932038265922,70.99027408970458,34132000,GOOGL
2020-01-28,71.93049621582031,72.14373017574707,70.93174708981847,71.49608309873746,29724000,GOOGL
2020-01-29,72.23794555664062,72.60689777918915,71.67708278899732,72.32522164792377,21566000,GOOGL
2020-01-30,72.11646270751953,72.1660483074748,71.16185099783613,71.3155792213507,27110000,GOOGL
2020-01-31,71.05176544189453,72.88114352752272,70.7681067350012,72.79138548923828,43822000,GOOGL
2020-02-03,73.52233123779297,73.70581988228172,72.23348411673724,72.4834173068673,71636000,GOOGL
2020-02-04,71.67809295654297,72.7656014660211,70.51867661680065,72.12837384210876,95880000,GOOGL
2020-02-05,71.7098159790039,72.62871964997271,70.89802869966074,72.58061715621994,36376000,GOOGL
2020-02-06,73.19355010986328,73.47076180394428,71.92949959238207,72.00388176660935,37822000,GOOGL
2020-02-07,73.3492660522461,73.65374870960305,72.66988358975605,72.76807109346798,28360000,GOOGL
2020-02-10,74.81465911865234,74.82557052333453,73.15537648833067,73.25604592514885,38302000,GOOGL
2020-02-11,74.88408660888672,75.86696810584262,74.65547678552417,75.04327053759313,34852000,GOOGL
2020-02-12,75.30908203125,75.39189369571822,74.81516311800998,75.17171334002595,31042000,GOOGL
2020-02-13,75.04923248291016,75.67208307549184,74.58357575047562,74.88111964999935,22914000,GOOGL
2020-02-14,75.31402587890625,75.37948673334321,74.66042372612603,75.1057482210196,23198000,GOOGL
2020-02-18,75.3492431640625,75.90068528400265,74.93119712969819,75.09633617170891,25642000,GOOGL
2020-02-19,75.6185073852539,75.90960425641619,75.42560557770153,75.73405324495363,22746000,GOOGL
2020-02-20,75.22773742675781,75.72760378166284,74.5964499569271,75.32790743593482,25962000,GOOGL
2020-02-21,73.56498718261719,74.92822421575049,73.31852714783577,74.61233071932669,42520000,GOOGL
2020-02-24,70.41105651855469,71.23028967425653,69.76291752799771,70.56924919541633,49560000,GOOGL
2020-02-25,68.747802734375,71.25358934741597,68.45522273304678,70.96349127440813,51580000,GOOGL
2020-02-26,68.95359802246094,70.10409286099708,68.26330414608108,69.17725154343258,49776000,GOOGL
2020-02-27,65.20854949951172,67.90873614395468,65.17334092529835,67.39994084412521,62290000,GOOGL
2020-02-28,66.4135971069336,66.57228162159925,62.890711592468215,63.19321175186874,80198000,GOOGL
2020-03-02,68.747802734375,68.80482655090657,65.71685370908082,67.01562107182778,55430000,GOOGL
2020-03-03,66.33771514892578,69.83233041381229,65.91718724409012,69.31114065170213,56602000,GOOGL
2020-03-04,68.51373291015625,68.57224739337018,66.30200954107818,67.3910084911232,47598000,GOOGL
2020-03-05,65.1991195678711,67.12669225673191,64.5484988050263,66.72599709750645,54380000,GOOGL
2020-03-06,64.25592803955078,64.6035493381855,62.34521781036266,62.9769971984103,64640000,GOOGL
2020-03-09,60.291194915771484,62.12305473019572,59.410969211683664,59.75413363170908,69252000,GOOGL
2020-03-10,63.23585510253906,63.26957678968302,60.22771640855486,62.20537437076088,54872000,GOOGL
2020-03-11,60.0486946105957,62.331330808488026,59.06879454018304,61.901881557171805,54732000,GOOGL
2020-03-12,55.121917724609375,58.95027701384307,54.96918076424431,55.67088167650658,94326000,GOOGL
2020-03-13,60.2158203125,60.2222672728443,55.15861501655473,58.26791891565671,79400000,GOOGL
2020-03-16,53.21022033691406,56.804014722190885,52.91664529324998,54.03391030090798,96520000,GOOGL
2020-03-17,55.44474792480469,55.83849297321683,52.02501404698684,54.08498798539528,83194000,GOOGL
2020-03-18,54.11226272583008,54.79660524805218,51.424970078900834,52.56257095894629,93044000,GOOGL
2020-03-19,55.12786102294922,57.15808187065662,52.34486310403018,53.96497184174886,74064000,GOOGL
2020-03-20,52.97268295288086,56.45738229776542,52.669687167629704,56.08148743290861,82878000,GOOGL
2020-03-23,52.274452209472656,52.90821410094761,50.030002120502026,52.385533632275504,83672000,GOOGL
2020-03-24,56.037349700927734,56.20198931680837,53.87621071144316,54.74652002572422,72468000,GOOGL
2020-03-25,54.629493713378906,56.83873167265164,53.706621136908296,55.76808219769024,90324000,GOOGL
2020-03-26,57.66936111450195,58.093854072789966,54.153917901971255,55.279116700352446,76562000,GOOGL
2020-03-27,55.05794906616211,57.08073204784074,54.74751506360393,55.911395704558494,62794000,GOOGL
2020-03-30,56.845672607421875,57.07825124528936,54.47427322697181,56.16777698755777,58736000,GOOGL
2020-03-31,57.62126159667969,58.1890670209297,56.37010109392205,56.96568065824295,65228000,GOOGL
2020-04-01,54.653289794921875,56.008093464132045,54.22631868304361,55.73931501110959,51970000,GOOGL
2020-04-02,55.3936767578125,55.678322926721385,54.20847268836694,54.54915520216464,56410000,GOOGL
2020-04-03,54.187137603759766,55.4809447712396,53.31336271403317,55.27861844766066,51374000,GOOGL
2020-04-06,58.67455291748047,59.04945270981069,55.7889027932641,56.18562539316482,63320000,GOOGL
2020-04-07,58.643310546875,60.5386486628773,58.37998779819019,60.35169060850497,61620000,GOOGL
2020-04-08,59.85529708862305,60.24705964616023,58.71224421750471,59.66189584651864,40334000,GOOGL
2020-04-09,59.8339729309082,60.59865278435294,59.132272009251324,60.40971598898934,54028000,GOOGL
2020-04-13,60.02439880371094,60.228215813461446,58.63190840184953,59.582551251526766,38702000,GOOGL
2020-04-14,62.7429313659668,63.26461680088407,60.923466061815894,61.49028400054519,63358000,GOOGL
2020-04-15,62.34968185424805,63.23288132977035,61.194230736716015,61.81460308752658,42236000,GOOGL
2020-04-16,62.35612869262695,63.14610078349134,61.4025120129918,62.83764929137025,57896000,GOOGL
2020-04-17,63.42578125,63.9712719596371,62.781108003702656,63.55967294520767,51050000,GOOGL
2020-04-20,62.54059982299805,63.3176779307609,62.307029946262375,62.97401789004605,35292000,GOOGL
2020-04-21,60.111183166503906,61.98767228700058,59.756116084668555,61.62616202853529,49648000,GOOGL
2020-04-22,62.40472412109375,63.46942212095462,61.352916257316856,61.54681311207686,46296000,GOOGL
2020-04-23,63.037498474121094,63.87954189042878,62.509861669657276,62.76822436937924,34202000,GOOGL
2020-04-24,63.30677032470703,63.361815406709226,61.69013080899274,62.23562155598527,37402000,GOOGL
2020-04-27,63.02212142944336,64.1745987676371,62.73449772386327,64.07045614945028,44186000,GOOGL
2020-04-28,61.124305725097656,63.711420702689196,61.0147111939967,63.634064753405866,80700000,GOOGL
2020-04-29,66.55889129638672,67.45002460634528,65.7927245869815,66.6987343327068,108358000,GOOGL
2020-04-30,66.78302764892578,66.94667598713897,65.53335424511357,66.0223167441656,55842000,GOOGL
2020-05-01,65.32606506347656,67.01758966464936,64.94620903970105,65.66179120018717,48872000,GOOGL
2020-05-04,65.60279083251953,65.68065376658639,64.26931430979212,64.87034957246755,30806000,GOOGL
2020-05-05,66.89807891845703,67.98856850629761,66.20431948237466,66.32680414700387,39666000,GOOGL
2020-05-06,66.72005462646484,67.87352315827798,66.70517819138973,67.34340449678658,31732000,GOOGL
2020-05-07,67.90277862548828,68.23603045485314,67.07264174294407,67.50754669271235,30652000,GOOGL
2020-05-08,68.64961242675781,69.25956898715928,68.03816519605402,68.52464582755636,33326000,GOOGL
2020-05-11,69.60420989990234,70.19631619479235,68.21122781905508,68.27519799946403,32718000,GOOGL
2020-05-12,68.19536590576172,70.13681640125114,68.16213984874989,69.833824423372,33918000,GOOGL
2020-05-13,66.86386108398438,68.69870207901334,65.8561907203026,68.24395686168661,40368000,GOOGL
2020-05-14,67.28688049316406,67.31216892241369,65.62263398187353,66.12944679284938,36660000,GOOGL
2020-05-15,68.0902328491211,68.16560628520914,66.40118989060014,66.86039957997617,41544000,GOOGL
2020-05-18,68.69127655029297,69.0671676528227,67.15497035740877,67.52094887953119,47094000,GOOGL
2020-05-19,68.15668487548828,69.05376572383527,68.12494948842443,68.70614443587316,31586000,GOOGL
2020-05-20,69.88043975830078,70.02276472704372,68.80235214483642,68.88863698818672,38262000,GOOGL
2020-05-21,69.76092529296875,70.24244206277815,69.14798739865162,69.97118547184348,30894000,GOOGL
2020-05-22,70.08275604248047,70.26921087060184,69.22534077994696,69.61958139517975,28544000,GOOGL
2020-05-26,70.48593139648438,71.6632053320512,70.38824330390248,71.5069951861751,44590000,GOOGL
2020-05-27,70.43187713623047,70.68330099818472,69.15840585469878,70.41799195891424,31684000,GOOGL
2020-05-28,70.3307113647461,71.63096165984945,69.38056425382432,69.42618481441546,35170000,GOOGL
2020-05-29,71.08845520019531,71.24763911516013,70.2186452926417,70.4393174660561,37044000,GOOGL
2020-06-01,71.1553955078125,71.48814791077972,70.53105438742989,70.70065785212817,25162000,GOOGL
2020-06-02,71.52436065673828,71.55857797653256,70.49784106291007,71.16185531852858,23442000,GOOGL
2020-06-03,71.37260437011719,71.85660306579962,70.99423139231902,71.54369094375163,27732000,GOOGL
2020-06-04,70.13533020019531,71.47526126931832,69.72423054944969,71.25011707361648,26982000,GOOGL
2020-06-05,71.4107894897461,71.72221852046398,69.80406630546283,70.20178017806124,42642000,GOOGL
2020-06-08,71.80850982666016,71.85611291261435,70.64016468589004,70.72943087648002,33878000,GOOGL
2020-06-09,72.00884246826172,72.78840250945899,71.52682627591334,71.66965065277674,33624000,GOOGL
2020-06-10,72.63468170166016,73.03486997129616,72.12192132758686,72.47648902737328,31762000,GOOGL
2020-06-11,69.52041625976562,71.98504674451961,69.34734716096332,71.46087559148388,47144000,GOOGL
2020-06-12,70.06690216064453,71.1375515555571,68.7220148203328,70.70859413359544,36676000,GOOGL
2020-06-15,70.45469665527344,70.66594810504006,68.79144145539158,68.90500481086467,30468000,GOOGL
2020-06-16,71.73065185546875,72.26126242222357,70.86381565770579,71.85611030985311,30648000,GOOGL
2020-06-17,72.03165435791016,72.51069676200414,71.16829143028149,72.0514946495563,30610000,GOOGL
2020-06-18,71.11821746826172,72.05298894392186,70.72744235742255,71.89826945258076,34862000,GOOGL
2020-06-19,70.64810180664062,71.63295826897189,70.36840814054392,71.40980414439169,52784000,GOOGL
2020-06-22,71.93840789794922,71.95279248468611,70.37781265691682,70.6664275476682,29442000,GOOGL
2020-06-23,72.59896850585938,73.15537446068053,71.65775015871338,72.00487961496944,37752000,GOOGL
2020-06-24,71.04779052734375,73.18462478275211,70.91389504036651,72.5642562323238,31592000,GOOGL
2020-06-25,71.46434783935547,71.52484484122479,70.39518156341698,70.97439400933185,23958000,GOOGL
2020-06-26,67.56855010986328,71.26202286929771,67.19464153368672,71.04432444908078,97640000,GOOGL
2020-06-29,69.28585052490234,69.32701421353897,67.02850648187311,67.45944641414235,45074000,GOOGL
2020-06-30,70.3212890625,70.61635097847407,68.77804426486243,69.27147126590755,40286000,GOOGL
2020-07-01,71.50897216796875,71.83032132325184,70.12937578150444,70.37683460756695,42182000,GOOGL
2020-07-02,72.89403533935547,73.81592043493603,71.95876447702986,71.99695439492824,57218000,GOOGL
2020-07-06,74.36784362792969,74.88110333771328,73.24363612265843,73.79756010607282,44712000,GOOGL
2020-07-07,73.88533782958984,75.44246780197778,73.87442642573149,74.19329366469888,42364000,GOOGL
2020-07-08,74.56372833251953,74.9391275363047,74.00335737778137,74.42487655792402,31766000,GOOGL
2020-07-09,75.31055450439453,75.83026118715777,74.16651424532147,74.87763207288506,41836000,GOOGL
2020-07-10,76.31973266601562,76.43527855608505,74.42092853920808,75.04228848085451,35918000,GOOGL
2020-07-13,74.99169921875,78.17191203749789,74.71052246568456,76.86174141702182,42954000,GOOGL
2020-07-14,75.4196548461914,75.51585983280482,73.68747324161508,74.0276638809234,38108000,GOOGL
2020-07-15,75.22229766845703,76.18682201246635,74.27760605217841,75.53719235159814,31026000,GOOGL
2020-07-16,75.12509155273438,75.17418530345144,73.80351018131975,74.45958671679637,26484000,GOOGL
2020-07-17,75.2208023071289,75.54710778770762,74.29098718634621,75.22377608107477,34264000,GOOGL
2020-07-20,77.55104064941406,77.8074208084694,74.51910048084655,75.12905704307107,30166000,GOOGL
2020-07-21,77.15829467773438,78.7020391330596,76.99464629411698,78.60186910012267,27486000,GOOGL
2020-07-22,77.60111999511719,77.70674570726749,76.52898004749464,77.1478654526856,24482000,GOOGL
2020-07-23,75.21585083007812,77.87388279477673,74.81119054190296,77.65469369706234,33910000,GOOGL
2020-07-24,74.7923355102539,75.15037633795211,73.7697887035883,74.34503607352454,29902000,GOOGL
2020-07-27,75.84464263916016,76.24781222334954,74.9966555026243,75.0427754818971,27124000,GOOGL
2020-07-28,74.56620788574219,75.67503953138889,74.41098901045284,75.62495452502512,30910000,GOOGL
2020-07-29,75.55106353759766,76.03803598682765,74.53446428373476,74.63315119222594,22676000,GOOGL
2020-07-30,76.28797912597656,76.41294572195511,74.14568165173718,74.28453342504669,36042000,GOOGL
2020-07-31,73.78763580322266,74.63413971739837,72.10404870762487,74.23890781925564,91468000,GOOGL
2020-08-03,73.5302734375,74.27263483646993,72.982796377369,73.93889871670713,45482000,GOOGL
2020-08-04,73.0611572265625,74.0435393333621,72.6014556409733,73.72616272675874,37212000,GOOGL
2020-08-05,73.34827423095703,73.88930432200833,72.95799858052132,73.23570970460068,29134000,GOOGL
2020-08-06,74.63066864013672,74.6961294926301,72.99171836772238,73.20247794748174,33306000,GOOGL
2020-08-07,74.30438995361328,75.38148647344788,73.70434585673274,74.83351747807848,27718000,GOOGL
2020-08-10,74.2275161743164,74.73977711058357,73.26893187451145,73.92898105188225,20546000,GOOGL
2020-08-11,73.42018127441406,74.9029290830015,73.30364415071575,74.08766106264545,31098000,GOOGL
2020-08-12,74.74424743652344,74.96393594922627,73.64136312889204,73.74649701775965,22512000,GOOGL
2020-08-13,75.21088409423828,76.21856217706964,74.79234620944766,74.79234620944766,22388000,GOOGL
2020-08-14,74.61480712890625,75.36659681987358,74.33561289996881,75.06012408061498,21942000,GOOGL
2020-08-17,75.19055938720703,75.56447556491348,74.63316965772786,75.17717361935591,19990000,GOOGL
2020-08-18,77.1513442993164,77.23019092166476,75.45982697689634,75.68049915036515,28378000,GOOGL
2020-08-19,76.597412109375,77.79997430878812,76.36880233011642,76.98817956007245,30472000,GOOGL
2020-08-20,78.16645050048828,78.36084298271476,76.09407832961335,76.36731743172305,26382000,GOOGL
2020-08-21,78.13272094726562,78.9415342962027,77.4751538558345,77.9457591436606,34838000,GOOGL
2020-08-24,78.6078109741211,79.77962926395986,78.10645386630996,78.9708081393401,25638000,GOOGL
2020-08-25,79.63431549072266,79.78457050093297,78.24727340749759,78.35736355926018,25150000,GOOGL
2020-08-26,81.53263092041016,81.96208775118443,79.39282281884792,79.65664120321837,52188000,GOOGL
2020-08-27,80.75853729248047,81.72405283891463,80.27701291660559,81.65561820356022,31350000,GOOGL
2020-08-28,81.29955291748047,81.39476664406783,80.61422293122781,80.80564164230469,22418000,GOOGL
2020-08-31,80.80862426757812,81.55098571536558,80.60034658249602,81.50486573387329,26422000,GOOGL
2020-09-01,82.07565307617188,82.28095699805938,80.80862853332464,80.93905085374529,22652000,GOOGL
2020-09-02,85.16559600830078,85.59752714764656,82.32903985256003,82.71683353463725,49522000,GOOGL
2020-09-03,80.80763244628906,84.30323947854686,79.72656344056428,84.27943415274483,63726000,GOOGL
2020-09-04,78.41242980957031,81.07938305548198,76.26814951914791,79.7905357444449,55850000,GOOGL
2020-09-08,75.55553436279297,77.13993533300419,75.20344105449351,75.62496025313807,54032000,GOOGL
2020-09-09,76.72736358642578,77.2971478144639,75.63340056915945,76.81017525430957,39242000,GOOGL
2020-09-10,75.6770248413086,78.0380120006391,75.37700663755594,76.87363960393168,33024000,GOOGL
2020-09-11,75.166748046875,76.30434137046228,74.03906730255125,75.78116905727127,30706000,GOOGL
2020-09-14,74.82308959960938,77.21184733619498,74.63861724293893,75.95473545699213,42660000,GOOGL
2020-09-15,76.12681579589844,76.9138141369124,75.48115874300053,75.7682830632299,23042000,GOOGL
