Date,Close,High,Low,Open,Volume,Ticker,returns,sma_10,sma_50,volatility,rsi,momentum
2020-03-13,36.44133377075195,40.50466537475586,33.46666717529297,39.66666793823242,339604500,TSLA,-0.0248505535904755,44.409200286865236,43.88627979278564,0.07332387999393095,22.642663838187076,-8.091331481933594
2020-03-16,29.67133331298828,32.9913330078125,29.47800064086914,31.299999237060547,307342500,TSLA,-0.18577806455584012,42.41886672973633,43.906026458740236,0.07509152906782873,20.056710559632904,-19.903335571289062
2020-03-17,28.68000030517578,31.456666946411133,26.399999618530273,29.333999633789062,359919000,TSLA,-0.03341046380880208,40.31679992675781,43.88894645690918,0.07327992503831438,20.270181903430284,-21.020668029785156
2020-03-18,24.08133316040039,26.99066734313965,23.367332458496094,25.933332443237305,356793000,TSLA,-0.1603440409986845,37.72826652526855,43.76851978302002,0.0777501692425352,21.394882732374,-25.885334014892578
2020-03-19,28.50933265686035,30.133333206176758,23.8973331451416,24.979999542236328,452932500,TSLA,0.1838768421567878,35.74893321990967,43.713293113708495,0.11139826358583862,30.327239993714713,-19.793333053588867
2020-03-20,28.50200080871582,31.799999237060547,28.38599967956543,29.213333129882812,424282500,TSLA,-0.0002571736151377735,33.90926666259766,43.62714645385742,0.112246314846467,20.47818714966361,-18.396665573120117
2020-03-23,28.952667236328125,29.46666717529297,27.366666793823242,28.906667709350586,246817500,TSLA,0.015811747064244486,32.751200103759764,43.564413146972655,0.10847992813575937,21.195064774725807,-11.580665588378906
2020-03-24,33.66666793823242,34.24599838256836,31.600000381469727,31.81999969482422,343428000,TSLA,0.16281749323562988,31.815666961669923,43.6002131652832,0.12167325558035798,29.85797646752701,-9.355331420898438
2020-03-25,35.95000076293945,37.133331298828125,34.07400131225586,36.349998474121094,318340500,TSLA,0.06782176450892674,31.182466888427733,43.619399871826175,0.12463497320857914,34.965841640745225,-6.332000732421875
2020-03-26,35.21066665649414,37.33333206176758,34.150001525878906,36.49266815185547,260710500,TSLA,-0.020565621439638027,30.966533660888672,43.60638656616211,0.11904617667985976,35.54085681189743,-2.159332275390625
2020-03-27,34.29066848754883,35.0533332824707,32.935333251953125,33.66666793823242,215661000,TSLA,-0.026128393930185068,30.751467132568358,43.600866622924805,0.11907710774878585,41.07476696169889,-2.150665283203125
2020-03-30,33.47533416748047,34.44333267211914,32.7486686706543,34.017333984375,179971500,TSLA,-0.02377714859552571,31.13186721801758,43.585719985961916,0.1005082102677069,35.665092802248125,3.8040008544921875
2020-03-31,34.93333435058594,36.19733428955078,33.133331298828125,33.41666793823242,266572500,TSLA,0.04355446239344318,31.757200622558592,43.60372001647949,0.0991926438744458,39.19843135759675,6.253334045410156
2020-04-01,32.104000091552734,34.26333236694336,31.67333221435547,33.599998474121094,200298000,TSLA,-0.08099239055277141,32.55946731567383,43.51620002746582,0.08493071623363986,41.754870745377126,8.022666931152344
2020-04-02,30.29800033569336,32.95066833496094,29.760000228881836,32.068668365478516,297876000,TSLA,-0.05625466454987249,32.73833408355713,43.36274665832519,0.06990378178525576,40.638396966781976,1.7886676788330078
2020-04-03,32.000667572021484,34.36600112915039,31.22599983215332,33.96666717529297,338431500,TSLA,0.05619734693587186,33.0882007598877,43.23982666015625,0.0714080753608565,54.19790639884405,3.498666763305664
2020-04-06,34.41600036621094,34.733333587646484,33.19733428955078,34.08000183105469,223527000,TSLA,0.0754775752334993,33.63453407287598,43.17505332946777,0.07403476011139022,59.83269371411951,5.4633331298828125
2020-04-07,36.36333465576172,37.66666793823242,35.48933410644531,36.33333206176758,268797000,TSLA,0.05658223700690801,33.90420074462891,43.158293380737305,0.056866162575204396,73.159022526375,2.696666717529297
2020-04-08,36.589332580566406,37.14733123779297,35.55533218383789,36.9466667175293,189840000,TSLA,0.006214994497730331,33.9681339263916,43.13421340942383,0.05301536289873457,68.10468582295145,0.6393318176269531
2020-04-09,38.20000076293945,38.345333099365234,37.14066696166992,37.4726676940918,204750000,TSLA,0.04402015748241661,34.26706733703613,43.123560104370114,0.05375030463957525,70.27343314204292,2.9893341064453125
2020-04-13,43.39666748046875,43.46666717529297,38.70199966430664,39.34400177001953,337131000,TSLA,0.13603839302984921,35.177667236328126,43.137080078125,0.06507949433579122,75.19536614916818,9.105998992919922
2020-04-14,47.32600021362305,49.45866775512695,46.1619987487793,46.597999572753906,458647500,TSLA,0.09054457315006381,36.562733840942386,43.21617340087891,0.06546123212192671,74.49723605713973,13.850666046142578
2020-04-15,48.65533447265625,50.20866775512695,47.33333206176758,49.46666717529297,353655000,TSLA,0.028088878270565276,37.93493385314942,43.149280090332034,0.06547549302971115,73.59364097521859,13.722000122070312
