Date,Close,High,Low,Open,Volume,Ticker,returns,sma_10,sma_50,volatility,rsi,momentum
2020-03-13,67.16475677490234,67.6359302649127,61.119275269390535,64.00429300943405,370732000,AAPL,0.11980831747872323,68.28251800537109,73.80131912231445,0.07426801759439862,45.06856690439157,1.1139068603515625
2020-03-16,58.52422332763672,62.60044826219108,57.9902283526449,58.46139822062626,322423600,AAPL,-0.12864683596225512,66.9149169921875,73.52379364013672,0.07777220188119892,40.05290982104659,-13.676010131835938
2020-03-17,61.0975341796875,62.24525368604919,57.60362153116066,59.804833950382424,324056000,AAPL,0.043970012855097496,66.0339485168457,73.31181167602539,0.07994545270395857,41.59310006569893,-8.809684753417969
2020-03-18,59.601863861083984,60.406478598445545,57.29433564123959,57.93464652653443,300233600,AAPL,-0.024480043895139136,64.67915153503418,73.0584903717041,0.0774469965705854,43.99892025215288,-13.547969818115234
2020-03-19,59.14519119262695,61.09269547807698,58.62086339938416,59.775834978401704,271857200,AAPL,-0.007662053480767206,63.51596450805664,72.80283279418946,0.07731443803315333,43.66129490504217,-11.63187026977539
2020-03-20,55.39033508300781,60.8486645049943,55.090717572428154,59.7251016055102,401693200,AAPL,-0.06348539980858536,62.071284484863284,72.4489370727539,0.07880004325175251,33.86072996178244,-14.446800231933594
2020-03-23,54.2136116027832,55.21152792629808,51.37209184292637,55.110045472758834,336752800,AAPL,-0.0212442022324143,61.061288833618164,72.0404598236084,0.07606446067458833,34.60243791380164,-10.099956512451172
2020-03-24,59.65260696411133,59.84832336499044,56.61295251663222,57.11070131069981,287531200,AAPL,0.10032527257506851,60.13199462890625,71.7373875427246,0.08005606307425882,37.30454668134723,-9.29294204711914
2020-03-25,59.324005126953125,62.39990248221937,59.02922116877282,60.587707831235264,303602000,AAPL,-0.005508591390748441,59.40929260253906,71.39577926635742,0.07964575561524004,38.796457376646664,-7.227020263671875
2020-03-26,62.4458122253418,62.50380009475104,59.52697025468034,59.565631292232815,252087200,AAPL,0.05262299960543837,59.65599403381348,71.13724143981933,0.07484067371066347,43.065706387560525,2.4670143127441406
2020-03-27,59.86042022705078,61.824836891879805,59.69369771480231,61.07096503154216,204216800,AAPL,-0.04140216783411155,58.92556037902832,70.83345603942871,0.06436842855685168,45.57844448221979,-7.3043365478515625
2020-03-30,61.56870269775391,61.74025873047765,60.26150553022684,60.585287078823825,167976400,AAPL,0.02853776275247677,59.23000831604004,70.54503379821777,0.04953777345373586,42.22402134976601,3.0444793701171946
2020-03-31,61.44304656982422,63.4243781505614,60.88972489834924,61.75957958595021,197002000,AAPL,-0.002040909137659641,59.26455955505371,70.23727317810058,0.04774068089864496,44.345163185539576,0.34551239013671875
2020-04-01,58.21010208129883,60.09719995282628,57.78000823267317,59.56079010801558,176218400,AAPL,-0.05261693013303714,59.125383377075195,69.8752670288086,0.05021154537617493,47.88562020357198,-1.3917617797851562
2020-04-02,59.18144226074219,59.234600264782834,57.2411861740168,58.07238003328574,165934000,AAPL,0.01668679738933876,59.12900848388672,69.52724014282227,0.05045569637625494,38.790875865572225,0.036251068115234375
2020-04-03,58.33090972900391,59.36748322353769,57.7413419398106,58.66676958439928,129880000,AAPL,-0.014371608721379103,59.423065948486325,69.15482620239258,0.04561954349137296,49.65257343564808,2.940574645996101
2020-04-06,63.419559478759766,63.57419624282321,60.256676873255664,60.62394564001491,201820400,AAPL,0.08723762021536952,60.34366073608398,68.8886205291748,0.05097855034243572,53.827162077316466,9.205947875976562
2020-04-07,62.68500900268555,65.64976368215225,62.58111162954673,65.43229446081726,202887200,AAPL,-0.01158239637915226,60.6469009399414,68.65284957885743,0.042162353308873766,55.21241701503049,3.0324020385742188
2020-04-08,64.2894287109375,64.60353954733596,63.119959808165405,63.48481003761653,168895200,AAPL,0.025594950591507626,61.14344329833985,68.40703033447265,0.04238567657835383,58.37203252880478,4.965423583984375
2020-04-09,64.75333404541016,65.25592013573771,63.95839000283478,64.92489377394622,161834800,AAPL,0.007215888269259674,61.37419548034668,68.1384292602539,0.03951206995986056,67.06595752906169,2.3075218200683594
2020-04-13,66.0242919921875,66.13302662112467,64.23142416734326,64.83065918840516,131022800,AAPL,0.01962768350871391,61.990582656860354,67.89751281738282,0.03624217476034455,71.45365334471578,6.163871765136719
2020-04-14,69.35871887207031,69.64867293181604,67.1840855454915,67.6552590491188,194994800,AAPL,0.050503031221862615,62.769584274291994,67.79251586914063,0.03808063883333217,69.09038525168872,7.790016174316399
2020-04-15,68.72567749023438,69.18476538928039,67.80750169214234,68.23517703316564,131154400,AAPL,-0.009127062785048823,63.497847366333005,67.67895584106445,0.0384480361028208,68.27277186526712,7.282630920410156
2020-04-16,69.27172088623047,69.63657830758835,68.22306550095219,69.43844332553729,157125200,AAPL,0.007945260286065237,64.60400924682617,67.52718978881836,0.03124927831760581,64.74269242804561,11.06161880493164
2020-04-17,68.33179473876953,69.3345480225858,66.89653644635722,68.7884711835537,215250000,AAPL,-0.013568684817353405,65.5190444946289,67.34409057617188,0.03281317772529263,69.69658642880432,9.150352478027344
2020-04-20,66.9134521484375,68.06117506076643,66.8941253228232,67.15991526149827,130015200,AAPL,-0.02075670038748889,66.37729873657227,67.11449737548828,0.03350198026410646,62.59678464593631,8.582542419433587
2020-04-21,64.84515380859375,66.99079338426836,64.13477293897611,66.75641592219942,180991600,AAPL,-0.030910052813528988,66.51985816955566,66.86485000610351,0.02456674868039857,57.34562235362491,1.4255943298339844
2020-04-22,66.7129135131836,67.14783719048366,65.77057396314187,66.11125999851906,116862400,AAPL,0.028803381515648763,66.92264862060547,66.64521224975586,0.025304036349489384,69.5088463531998,4.027904510498047
2020-04-23,66.45437622070312,68.0781026916564,66.41571518879498,66.65734110784256,124814400,AAPL,-0.003875371031867414,67.13914337158204,66.4297785949707,0.024541939055590746,67.25129012153094,2.164947509765625
2020-04-24,68.37289428710938,68.38256138963163,66.93038709342744,66.97871523220005,126161200,AAPL,0.028869702426136845,67.50109939575195,66.2160368347168,0.02581983105914933,72.67082136111426,3.6195602416992188
2020-04-27,68.42121124267578,68.75223755503086,67.64317552817161,68.09017755648323,117087600,AAPL,0.0007066682794429902,67.74079132080078,66.01452087402343,0.02537947559040898,64.61869069724244,2.3969192504882812
2020-04-28,67.31214141845703,69.06392923095741,67.22032976851494,68.88270980207805,112004800,AAPL,-0.016209444470152823,67.53613357543945,65.79043655395508,0.019941814522979752,63.23432082531493,-2.0465774536132812
2020-04-29,69.52301788330078,69.991772685642,68.59517537860054,68.79814023520653,137280800,AAPL,0.03284513637888109,67.6158676147461,65.63932388305665,0.022692357606845476,64.46700379149439,0.7973403930664062
2020-04-30,70.98970031738281,71.16608991336996,69.67284332982524,70.06185756526263,183064000,AAPL,0.02109635741854521,67.78766555786133,65.49521835327148,0.02348212932732154,66.3334357736918,1.7179794311523438
2020-05-01,69.84680938720703,72.24615310349837,69.06877359729275,69.16542249456992,240616800,AAPL,-0.01609939082805123,67.93916702270508,65.34429901123048,0.02368966165645992,60.079026893364386,1.5150146484375
2020-05-04,70.83506774902344,70.96312921364829,69.18234705743826,69.87098252239187,133568000,AAPL,0.014148940667251253,68.33132858276367,65.24818084716797,0.022428855299801192,54.442401763847556,3.9216156005859375
2020-05-05,71.89818572998047,72.72937922531955,71.14914413694595,71.2941211184745,147751200,AAPL,0.015008356944384849,69.03663177490235,65.24518432617188,0.018382242923754698,59.30537783691538,7.053031921386719
2020-05-06,72.6399917602539,73.27063178737225,72.21472783850132,72.59891211487862,142333600,AAPL,0.010317451306203429,69.62933959960938,65.30583221435546,0.017233999024785316,59.7674066679764,5.9270782470703125
2020-05-07,73.3914566040039,73.73698728324429,72.96378136839786,73.26581377672255,115215200,AAPL,0.010345056841831513,70.32304763793945,65.35942550659179,0.016659950668990196,64.83429025443633,6.937080383300781
2020-05-08,75.1383056640625,75.19160756554702,73.72339119914562,74.05047071308249,133838400,AAPL,0.023801803927724352,70.99958877563476,65.54040100097656,0.016093077101530913,73.65850404151773,6.765411376953125
2020-05-11,76.32061004638672,76.81485582493812,74.4380900872954,74.64645469079235,145946400,AAPL,0.015735041825539753,71.78952865600586,65.74579620361328,0.015870881007554318,84.78158820806179,7.8993988037109375
2020-05-12,75.44841766357422,77.45449582037008,75.32727766040104,77.00385116379037,162301200,AAPL,-0.011428005911933825,72.60315628051758,65.81075988769531,0.01500515865345689,78.17743678792282,8.136276245117188
2020-05-13,74.53743743896484,76.54836579208815,73.46171369194431,75.62769739388037,200622400,AAPL,-0.012074212459583289,73.10459823608399,65.9033642578125,0.014650260660434155,75.01980163882473,5.0144195556640625
2020-05-14,74.99534606933594,75.0559160635201,73.05468108965971,73.77667808210235,158929200,AAPL,0.006143337443631047,73.50516281127929,65.94027450561524,0.013799696992787183,72.53650942671217,4.005645751953125
2020-05-15,74.55195617675781,74.59798995557082,72.73485667770787,72.76877941737926,166348400,AAPL,-0.005912232102618709,73.97567749023438,66.01577239990235,0.012317024728805375,70.31690641170275,4.705146789550781
2020-05-18,76.30850219726562,76.68161544536761,75.18432690881329,75.87482634655969,135178400,AAPL,0.023561367274430145,74.5230209350586,66.14519973754882,0.013279319576566799,78.58661506468269,5.4734344482421875
2020-05-19,75.86756134033203,77.17102150533867,75.83606375790906,76.32546668705436,101729600,AAPL,-0.0057783974817604555,74.91995849609376,66.37627960205079,0.013605001821542022,72.71533337995174,3.9693756103515625
2020-05-20,77.34303283691406,77.41328870045753,76.68644883413718,76.7252145142633,111504800,AAPL,0.019447988975990205,75.39026260375977,66.54422927856446,0.014257138247338083,72.73249414724484,4.703041076660156
2020-05-21,76.76642608642578,77.74523944094076,76.52898900422082,77.204952332668,102688800,AAPL,-0.0074551867096305235,75.72775955200196,66.74853729248046,0.014808212412245315,75.80437375383522,3.374969482421875
2020-05-22,77.26067352294922,77.34304783651851,76.40300024409417,76.50475370458611,81803200,AAPL,0.006438328078045563,75.93999633789062,67.0941748046875,0.013242245839049253,74.87878410129495,2.1223678588867188
2020-05-26,76.73733520507812,78.55685269616119,76.68160815192094,78.37756788987811,125522000,AAPL,-0.006773670148185307,75.98166885375977,67.28562637329101,0.012714565693421939,69.55362598349704,0.41672515869140625
2020-05-27,77.0716781616211,77.21704762323688,75.85543536682479,76.59439371595593,112945200,AAPL,0.004356978980954329,76.14399490356445,67.6565754699707,0.012013568643015386,68.51692462275675,1.623260498046875
2020-05-28,77.10560607910156,78.36303980666368,76.47083369438819,76.74702903556799,133560800,AAPL,0.0004402125176166116,76.40081176757812,67.97673690795898,0.010968285029856585,66.50873046285525,2.5681686401367188
